filename,subcorpus,f1,f2,f3,f4
40926.txt,menores_notas,-9.639551865,12.401909252,23.270648403,-7.948165192
40926_composicao_gemini-3.6-flash.txt,menores_notas_gemini,-24.51872547,-11.56904905,-14.00136136,-7.948165192
40926_composicao_gpt-5.6-sol.txt,menores_notas_gpt,-14.46179921,-4.355636345,11.922648519,-5.272509914
40929.txt,menores_notas,36.31560239,12.540023556,10.43639948,21.480524626
40929_composicao_gemini-3.6-flash.txt,menores_notas_gemini,27.52043377,-4.031475608,-8.831226872,3.6419318822
40929_composicao_gpt-5.6-sol.txt,menores_notas_gpt,37.746190267,-9.392153806,2.0713127671,-1.392254454
40943.txt,maiores_notas,102.73763819,14.826133847,10.794453744,2.0616452221
40975.txt,maiores_notas,-9.953895564,8.9870536665,-2.690528632,5.4055662141
40978.txt,menores_notas,4.834236533,33.422880756,-0.758192199,4.1102383255
40978_composicao_gemini-3.6-flash.txt,menores_notas_gemini,-14.3804559,-3.301346082,-9.956897488,0.5678277871
40978_composicao_gpt-5.6-sol.txt,menores_notas_gpt,-9.038802632,-9.333632428,12.441661267,1.4497216288
41011.txt,menores_notas,21.381286496,6.7509732914,1.4780137541,-0.666180664
41011_composicao_gemini-3.6-flash.txt,menores_notas_gemini,-15.91812672,-10.55984532,-19.17955566,-3.285967634
41011_composicao_gpt-5.6-sol.txt,menores_notas_gpt,-14.80241853,-21.83183798,5.6835054679,1.4188358429
41022.txt,maiores_notas,-4.622537783,10.490238296,-4.474510169,4.7393634704
41023.txt,maiores_notas,6.5056346382,2.9485707865,-2.242955062,1.7682898674
41088.txt,maiores_notas,10.506696694,-3.190565445,-1.821616655,-5.069822157
41093.txt,menores_notas,0.7418320416,1.3623225106,-3.769060251,21.563306584
41093_composicao_gemini-3.6-flash.txt,menores_notas_gemini,-22.03392739,-13.8723516,-18.12907811,0.2928114265
41093_composicao_gpt-5.6-sol.txt,menores_notas_gpt,-14.65032953,-9.024347867,0.0770654752,5.7028205954
41096.txt,menores_notas,-1.966847989,19.935408675,-1.843231348,-4.33510644
41096_composicao_gemini-3.6-flash.txt,menores_notas_gemini,-22.3780908,-13.60765322,-8.383763189,-4.184994627
41096_composicao_gpt-5.6-sol.txt,menores_notas_gpt,-21.30964612,-5.792832855,16.839261803,1.738587812
45015.txt,maiores_notas,112.25423287,4.2226499606,18.627465749,11.092007694
45044.txt,menores_notas,-6.438844237,33.787021471,4.8367049783,-3.620776302
45044_composicao_gemini-3.6-flash.txt,menores_notas_gemini,-28.13219344,-8.877793064,-8.140878457,1.402799577
45044_composicao_gpt-5.6-sol.txt,menores_notas_gpt,-22.54167684,-19.76596909,7.8234000633,-3.022950457
45059.txt,maiores_notas,-18.14657755,6.1051016778,4.793609361,-2.867554498
45075.txt,menores_notas,-8.68168268,20.837487674,-7.717255841,-7.133789418
45075_composicao_gemini-3.6-flash.txt,menores_notas_gemini,-32.18016679,-11.37606741,-14.31310386,-2.523303512
45075_composicao_gpt-5.6-sol.txt,menores_notas_gpt,-15.11527484,-13.01365955,1.3562173214,4.0298065072
45078.txt,menores_notas,14.721395454,14.143591291,9.2697581683,-0.97769276
45078_composicao_gemini-3.6-flash.txt,menores_notas_gemini,-14.04168816,-2.304782474,-12.57146261,-0.303464997
45078_composicao_gpt-5.6-sol.txt,menores_notas_gpt,-11.03367642,-9.32840352,16.561491062,0.3469951341
45081.txt,maiores_notas,63.40865411,1.8876995258,7.7773938732,16.174015072
45124.txt,menores_notas,22.244044166,15.16727395,-1.2572262,0.3584319386
45124_composicao_gemini-3.6-flash.txt,menores_notas_gemini,-28.37097257,-9.931797021,-17.04555815,-6.316169446
45124_composicao_gpt-5.6-sol.txt,menores_notas_gpt,-9.962929033,-17.17126778,0.6690221245,2.877933194
45141.txt,maiores_notas,-15.50792853,4.7552305104,-8.563288896,-6.624239297
45169.txt,maiores_notas,-38.27609129,9.2193448856,-6.527006081,-3.504354576
45186.txt,maiores_notas,-6.431936135,6.8443238758,-9.234109969,4.8295479963
45241.txt,menores_notas,122.27884698,-5.578357449,15.571094601,-5.886688955
45241_composicao_gemini-3.6-flash.txt,menores_notas_gemini,40.887165743,-0.803950396,-4.760982276,-0.278365697
45241_composicao_gpt-5.6-sol.txt,menores_notas_gpt,47.615981951,-17.51765226,1.5118989598,4.3183621127
45268.txt,menores_notas,58.419802395,36.665201638,14.856505551,-5.594812725
45268_composicao_gemini-3.6-flash.txt,menores_notas_gemini,-22.5101343,-5.089319718,-4.258500004,-3.544214701
45268_composicao_gpt-5.6-sol.txt,menores_notas_gpt,-16.00800135,-11.42585144,12.427000563,2.5023875706
45279.txt,maiores_notas,0.0323391346,7.4445979002,-2.248388938,-0.828415318
45355.txt,maiores_notas,-19.30714059,7.726504283,8.0270005113,1.3251291467
45357.txt,menores_notas,-19.98372451,24.456592325,-9.482639663,8.4373756526
45357_composicao_gemini-3.6-flash.txt,menores_notas_gemini,-20.80026321,-9.283251359,-2.004709186,-3.418436371
45357_composicao_gpt-5.6-sol.txt,menores_notas_gpt,-29.77023152,-18.72728554,-0.823715292,0.6861672772
45389.txt,menores_notas,-7.013345967,11.454960222,-3.288002982,9.7730849857
45389_composicao_gemini-3.6-flash.txt,menores_notas_gemini,-25.80997005,-13.5666753,-15.06515537,-0.742566353
45389_composicao_gpt-5.6-sol.txt,menores_notas_gpt,-16.801504,-11.78159904,21.768961184,4.4713086842
45519.txt,menores_notas,-24.29174274,16.695840064,-5.092220182,2.3048561562
45519_composicao_gemini-3.6-flash.txt,menores_notas_gemini,-22.48896805,-16.4466022,-11.04233791,-0.253727546
45519_composicao_gpt-5.6-sol.txt,menores_notas_gpt,-8.736494965,-15.70802558,16.463844988,-2.229371172
45531.txt,menores_notas,11.069646376,12.237401653,6.3379817226,5.0900534411
45531_composicao_gemini-3.6-flash.txt,menores_notas_gemini,-32.23041786,-9.070668153,-16.97111527,1.7797377786
45531_composicao_gpt-5.6-sol.txt,menores_notas_gpt,-17.6324614,-10.77300019,7.543016271,0.7176231254
45576.txt,maiores_notas,-8.318172477,1.5987007622,3.1749918725,-2.211672943
45638.txt,menores_notas,-5.361827631,1.7720871913,-3.128207672,-1.889461787
45638_composicao_gemini-3.6-flash.txt,menores_notas_gemini,-29.20341615,-14.86446792,-8.837462969,-6.519531214
45638_composicao_gpt-5.6-sol.txt,menores_notas_gpt,-21.79380651,-16.72238049,8.6602374004,3.0166532788
45667.txt,menores_notas,28.751331358,12.992047243,-10.56122683,-7.948165192
45667_composicao_gemini-3.6-flash.txt,menores_notas_gemini,-24.29221359,-18.80869469,-8.434558519,0.0956735248
45667_composicao_gpt-5.6-sol.txt,menores_notas_gpt,-7.287145114,-13.9399101,8.5524664556,-6.511645284
45746.txt,menores_notas,-8.102152627,26.169506255,-3.904094726,-5.585774021
45746_composicao_gemini-3.6-flash.txt,menores_notas_gemini,-26.8978346,-5.775108737,-11.3313702,-4.354087481
45746_composicao_gpt-5.6-sol.txt,menores_notas_gpt,-11.57628586,-15.69629504,7.4080514988,-5.907309307
45996.txt,menores_notas,-9.645878028,9.4368131139,2.5099934217,-6.729828604
45996_composicao_gemini-3.6-flash.txt,menores_notas_gemini,-34.49253855,-14.64968172,-5.751127791,-4.255354408
45996_composicao_gpt-5.6-sol.txt,menores_notas_gpt,-15.63789056,-17.59767107,14.018545347,3.4091336847
46003.txt,maiores_notas,-5.426244753,12.042015016,-5.247573633,-2.349439176
46034.txt,menores_notas,42.817610148,15.98645434,-13.40160423,-3.100431865
46034_composicao_gemini-3.6-flash.txt,menores_notas_gemini,-33.27622372,-12.24521827,-20.54491983,-4.554978174
46034_composicao_gpt-5.6-sol.txt,menores_notas_gpt,-11.66755067,-13.63992646,8.4385607519,-2.396028594
46108.txt,menores_notas,-4.527488521,6.5454491626,5.6426935672,24.325156838
46108_composicao_gemini-3.6-flash.txt,menores_notas_gemini,-25.79222409,-7.980177245,-10.74475728,0.1166100709
46108_composicao_gpt-5.6-sol.txt,menores_notas_gpt,-18.44841451,-17.24908162,5.6464713166,2.3999602033
46249.txt,menores_notas,1.7155574312,19.918223208,-5.259501393,-0.656084479
46249_composicao_gemini-3.6-flash.txt,menores_notas_gemini,-35.47829293,-13.80537038,-2.200738899,-6.888373632
46249_composicao_gpt-5.6-sol.txt,menores_notas_gpt,-18.80004758,-17.99919342,11.685922377,-6.140374686
46255.txt,menores_notas,40.563660927,4.6026183114,7.7584694504,-3.750260099
46255_composicao_gemini-3.6-flash.txt,menores_notas_gemini,16.204867954,-9.906617047,-5.688736723,-1.172003833
46255_composicao_gpt-5.6-sol.txt,menores_notas_gpt,48.494692664,-12.58114163,2.1972408422,4.9759975041
46260.txt,maiores_notas,1.1383926059,4.523386851,1.555582812,1.5323267454
46273.txt,menores_notas,26.673272157,39.022757102,1.4458682555,6.469694021
46273_composicao_gemini-3.6-flash.txt,menores_notas_gemini,-26.03667489,-10.37014116,-7.5766973,-2.447069349
46273_composicao_gpt-5.6-sol.txt,menores_notas_gpt,-18.92081976,-10.88778458,13.081968058,0.1809251571
46276.txt,menores_notas,-3.729082013,8.5920184319,8.7416620521,-6.719103957
46276_composicao_gemini-3.6-flash.txt,menores_notas_gemini,-32.50635588,-11.86883501,-19.66939444,0.429906044
46276_composicao_gpt-5.6-sol.txt,menores_notas_gpt,-5.528925386,-10.28622809,13.291613512,1.1305428237
46288.txt,menores_notas,15.918934466,17.168657867,4.4208566108,2.4682162669
46288_composicao_gemini-3.6-flash.txt,menores_notas_gemini,-18.12571758,-14.88560917,-13.2186243,-6.93640956
46288_composicao_gpt-5.6-sol.txt,menores_notas_gpt,-12.55609746,-13.67104985,6.1459032965,2.1674119816
46290.txt,menores_notas,38.4356902,23.108196789,17.120562852,0.4965618664
46290_composicao_gemini-3.6-flash.txt,menores_notas_gemini,-15.96933574,-2.903948422,-7.081049583,4.042753035
46290_composicao_gpt-5.6-sol.txt,menores_notas_gpt,-18.82941278,-16.50164249,10.223289956,5.6142087125
46321.txt,maiores_notas,27.659960734,30.713464377,0.07431024,0.2800105211
46479.txt,maiores_notas,68.076994893,2.9256432922,-8.880274467,3.8842167636
46597.txt,maiores_notas,-32.91751046,-3.142833312,-3.408491198,-4.244313162
46626.txt,menores_notas,8.7262762476,20.999851081,-2.339747054,10.420863552
46626_composicao_gemini-3.6-flash.txt,menores_notas_gemini,-26.10116899,-9.383944435,-5.62121384,9.6635671375
46626_composicao_gpt-5.6-sol.txt,menores_notas_gpt,-16.12690513,-11.4409872,8.70853085,-5.111809938
46656.txt,maiores_notas,-20.00153644,14.47959581,-10.23523828,-5.770422732
46687.txt,menores_notas,-20.21616743,14.667607374,-2.076147472,18.885078437
46687_composicao_gemini-3.6-flash.txt,menores_notas_gemini,-20.48462611,-15.22372836,-6.870795917,0.1383150828
46687_composicao_gpt-5.6-sol.txt,menores_notas_gpt,-24.89756425,-15.12271245,7.7945933426,-4.87272142
46699.txt,menores_notas,2.2889483273,17.401151048,1.7969160286,4.5272854342
46699_composicao_gemini-3.6-flash.txt,menores_notas_gemini,-28.90541707,-3.906653598,-5.517500218,-6.412684158
46699_composicao_gpt-5.6-sol.txt,menores_notas_gpt,-23.72607893,-16.23618942,4.8117527456,-2.229308902
46705.txt,menores_notas,-5.587663524,8.9333419285,-8.473689536,3.706825027
46705_composicao_gemini-3.6-flash.txt,menores_notas_gemini,-33.80995549,-9.802202316,-10.46061712,-4.249393823
46705_composicao_gpt-5.6-sol.txt,menores_notas_gpt,-28.13001468,-14.28664207,18.763488549,-1.062924896
46711.txt,maiores_notas,56.202797514,8.7907729457,-3.905330113,-2.274381728
46724.txt,menores_notas,-0.326752627,13.807322183,-6.320721755,1.7639486151
46724_composicao_gemini-3.6-flash.txt,menores_notas_gemini,-25.90014426,-17.1935861,-13.2583454,-3.337626119
46724_composicao_gpt-5.6-sol.txt,menores_notas_gpt,-9.433867542,-4.664961822,16.618256406,-2.740751401
46743.txt,menores_notas,6.3975385311,20.528228575,-9.671761308,-5.585793005
46743_composicao_gemini-3.6-flash.txt,menores_notas_gemini,-21.94613511,-10.45536153,-6.58151948,-1.486462525
46743_composicao_gpt-5.6-sol.txt,menores_notas_gpt,-2.596173611,-10.66566864,9.9970749633,2.9187698814
46771.txt,maiores_notas,-15.93108233,-7.6315492,1.2453113509,21.93313825
46946.txt,menores_notas,-0.838768124,7.0822184206,-11.06725498,2.7426246856
46946_composicao_gemini-3.6-flash.txt,menores_notas_gemini,-25.06228622,-13.5611105,-3.282009896,1.4187726137
46946_composicao_gpt-5.6-sol.txt,menores_notas_gpt,-27.11838089,-21.7113108,2.2581172611,-5.194372604
46998.txt,maiores_notas,-7.768098661,16.269433945,-0.373878126,-7.948165192
47002.txt,maiores_notas,-5.350425986,14.053297556,9.7559130746,-4.119032964
47010.txt,menores_notas,-4.844186026,6.6337966194,-5.535977894,-6.978246714
47010_composicao_gemini-3.6-flash.txt,menores_notas_gemini,-36.4178134,-12.4043648,-12.49642979,-4.800291614
47010_composicao_gpt-5.6-sol.txt,menores_notas_gpt,-16.13004637,-20.25619074,9.8276213964,0.7742484775
47046.txt,menores_notas,38.05798725,15.273957853,3.8973478669,15.229771946
47046_composicao_gemini-3.6-flash.txt,menores_notas_gemini,-24.09405356,-4.666409154,-8.467177111,0.7185730037
47046_composicao_gpt-5.6-sol.txt,menores_notas_gpt,-7.669194695,-8.698035048,13.831207292,-0.765051357
47068.txt,menores_notas,-13.07575408,14.524965018,6.5251614953,4.3353465612
47068_composicao_gemini-3.6-flash.txt,menores_notas_gemini,-33.33876491,-8.367737029,-16.44755773,-1.162546872
47068_composicao_gpt-5.6-sol.txt,menores_notas_gpt,-21.61307874,-10.91052462,8.4015812563,-4.997553749
47099.txt,maiores_notas,-16.70718973,15.747056562,-5.043387018,-7.189500658
47123.txt,menores_notas,3.001748759,18.515211227,-2.992682637,-0.614022922
47123_composicao_gemini-3.6-flash.txt,menores_notas_gemini,-22.08481386,-14.74759974,-15.45406273,2.8582038671
47123_composicao_gpt-5.6-sol.txt,menores_notas_gpt,-12.18381902,-7.825323685,8.6152777555,-4.424330494
