filename	subcorpus	v001	v002	v003	v004	v005	v006	v007_1	v007_2	v007_3	v007_4	v008	v009	v010	v011	v012	v013	v014	v015	v016	v017	v018	v019	v020	v021	v022	v023	v024	v025	v026	v027	v028	v029	v030	v031	v032	v033	v034	v035	v036	v037	v038	v039	v040	v041	v042	v043	v044	v045	v046	v047	v048	v049	v050	v051	v052	v053	v054	v055	v056	v057	v058	v059	v060	v061	v062	v063	v064	v065	v066	v067	v068	v069	v070	v071	v072	v073	v074	v075	v076	v077	v078	v079	v080	v081	v082	v083	v084	v085	v086	v087	v088	v089	v090	v091	v092	v093	v094	v095	v096	v097	v098	v099	v100	v101	v102	v103	v104	v105	v106	v107	v108	v109	v110	v111	v112	v113	v114	v115	v116	v117	v118	v119	v120	v121	v122	v123	v124	v125	v126	v127	v128	v129	v130	v131	v132	v133	v134	v135	v136	v137	v138	v139	v140	v141	v142	v143	v144	v145	v146	v147	v148	v149	v150	v151	v152	v153	v154	v155	v156	v157	v158	v159	v160	v161	v162	v163	v164	v165	v166	v167	v168	v169	v170	v171	v172	v173	v174	v175	v176	v177	v178	v179	v180	v181	v182	v183	v184	v185	v186	v187	v188	v189	v190	v191	v192	v193	v194	v195	v196	v197	v198	v199	v200	v201	v202	v203	v204	v205	v206	v207	v208	v209	v210	v211	v212	v213	v214	v215	v216	v217	v218	v219	v220	v221	v222	v223	v224	v225	v226	v227	v228	v229	v230	v900	v901	v902	v903	v904	v905	v906	v907	v908	v909	v910	v911	v912	v913	v914	v915	v916	v917	v918	v919
36862.txt	maiores_notas	89.506173	12.345679	61.728395	9.259259	15.432099	3.08642	3.08642	3.08642	0	0	0	0	6.17284	6.17284	0	6.17284	12.345679	0	3.08642	0	18.518519	0	6.17284	0	3.08642	3.08642	0	0	3.08642	21.604938	290.123457	129.62963	89.506173	49.382716	15.432099	15.432099	0	58.641975	0	46.296296	58.641975	9.259259	43.209877	9.259259	27.777778	12.345679	30.864198	6.17284	9.259259	3.08642	0	6.17284	24.691358	37.037037	3.08642	6.17284	37.037037	55.555556	30.864198	15.432099	3.08642	0	0	3.08642	15.432099	0	6.17284	0	37.037037	0	0	3.08642	3.08642	0	0	0	0	0	0	0	0	30.864198	21.604938	0	0	3.08642	0	0	0	0	6.17284	0	3.08642	0	9.259259	0	3.08642	9.259259	0	0	6.17284	0	18.518519	18.518519	58.641975	0	18.518519	0	6.17284	0	3.08642	3.08642	15.432099	9.259259	0	21.604938	3.08642	0	0	0	9.259259	0	0	0	0	0	0	3.08642	0	123.45679	18.518519	61.728395	0	37.037037	0	21.604938	0	0	0	3.08642	0	0	15.432099	3.08642	0	46.296296	12.345679	0	0	18.518519	3.08642	0	6.17284	18.518519	6.17284	0	0	0	6.17284	0	0	0	0	0	18.518519	0	0	9.259259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.17284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.08642	0	0	0	163.580247	40.123457	308.641975	74.074074	92.592593	58.641975	197.530864	77.160494	18.518519	18.518519	0	0	0	3.08642	6.17284	0	0	3.08642	43.209877	3.08642
36923.txt	maiores_notas	93.663912	16.528926	63.360882	13.774105	8.264463	11.019284	8.264463	2.754821	0	0	0	0	0	0	0	0	2.754821	0	8.264463	2.754821	13.774105	0	8.264463	0	11.019284	0	0	0	0	57.85124	258.953168	143.250689	104.683196	35.812672	19.283747	5.509642	8.264463	22.038567	8.264463	24.793388	19.283747	13.774105	41.322314	0	30.30303	11.019284	44.077135	8.264463	0	5.509642	0	2.754821	8.264463	66.115702	0	5.509642	57.85124	110.192837	30.30303	13.774105	2.754821	5.509642	2.754821	2.754821	16.528926	0	2.754821	0	46.831956	2.754821	5.509642	0	2.754821	0	2.754821	2.754821	0	0	0	0	0	57.85124	5.509642	2.754821	0	0	0	0	0	0	0	0	0	0	8.264463	0	0	19.283747	0	8.264463	27.548209	0	27.548209	27.548209	63.360882	0	22.038567	0	16.528926	0	5.509642	2.754821	2.754821	8.264463	0	0	2.754821	2.754821	0	0	2.754821	5.509642	0	0	0	0	0	2.754821	41.322314	71.625344	57.85124	68.870523	0	38.567493	0	11.019284	2.754821	0	0	0	0	27.548209	8.264463	0	5.509642	30.30303	11.019284	16.528926	0	13.774105	0	0	27.548209	24.793388	13.774105	0	2.754821	0	2.754821	0	0	0	0	0	13.774105	0	0	11.019284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.754821	0	0	0	0	5.509642	2.754821	2.754821	0	0	19.283747	0	0	0	2.754821	0	0	0	0	0	0	30.30303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110.192837	55.096419	316.804408	85.399449	140.495868	52.341598	198.347107	110.192837	24.793388	13.774105	30.30303	0	0	0	27.548209	0	0	5.509642	79.889807	2.754821
36926.txt	maiores_notas	70.621469	16.949153	56.497175	8.474576	33.898305	16.949153	8.474576	0	0	0	2.824859	19.774011	14.124294	5.649718	8.474576	8.474576	2.824859	0	5.649718	5.649718	11.299435	5.649718	8.474576	0	19.774011	19.774011	0	11.299435	8.474576	67.79661	203.389831	73.446328	101.694915	112.99435	2.824859	2.824859	11.299435	2.824859	5.649718	0	22.59887	11.299435	73.446328	0	11.299435	16.949153	8.474576	8.474576	2.824859	2.824859	0	2.824859	8.474576	11.299435	5.649718	5.649718	22.59887	177.966102	53.672316	25.423729	48.022599	8.474576	8.474576	33.898305	16.949153	0	2.824859	16.949153	67.79661	5.649718	0	19.774011	0	5.649718	14.124294	0	8.474576	8.474576	8.474576	8.474576	0	42.372881	67.79661	19.774011	0	8.474576	11.299435	2.824859	8.474576	0	2.824859	5.649718	0	0	5.649718	0	0	8.474576	2.824859	0	62.146893	0	22.59887	8.474576	132.768362	0	16.949153	0	22.59887	2.824859	8.474576	11.299435	0	11.299435	0	11.299435	8.474576	0	0	0	11.299435	0	0	0	0	0	2.824859	5.649718	11.299435	59.322034	0	56.497175	2.824859	28.248588	0	0	0	0	0	5.649718	0	0	0	8.474576	8.474576	8.474576	19.774011	0	0	11.299435	8.474576	0	62.146893	22.59887	2.824859	0	56.497175	0	2.824859	0	0	0	8.474576	0	8.474576	2.824859	0	0	0	2.824859	0	0	0	0	0	0	0	0	0	0	2.824859	5.649718	0	0	14.124294	0	2.824859	16.949153	0	0	0	0	0	2.824859	11.299435	0	0	8.474576	5.649718	0	0	0	0	0	0	8.474576	0	0	0	0	5.649718	14.124294	0	2.824859	0	0	0	0	0	0	0	0	0	0	0	0	2.824859	0	0	0	0	0	0	87.570621	73.446328	271.186441	36.723164	251.412429	64.971751	115.819209	50.847458	11.299435	11.299435	8.474576	19.774011	2.824859	8.474576	62.146893	8.474576	16.949153	11.299435	93.220339	59.322034
36937.txt	maiores_notas	141.025641	7.692308	82.051282	10.25641	2.564103	2.564103	12.820513	0	0	0	0	0	5.128205	2.564103	5.128205	0	0	0	5.128205	0	35.897436	0	10.25641	2.564103	2.564103	0	0	0	0	38.461538	274.358974	151.282051	102.564103	30.769231	17.948718	0	5.128205	51.282051	7.692308	48.717949	38.461538	5.128205	33.333333	10.25641	41.025641	7.692308	35.897436	20.512821	5.128205	2.564103	0	2.564103	0	58.974359	0	17.948718	38.461538	92.307692	28.205128	10.25641	0	5.128205	2.564103	0	20.512821	2.564103	2.564103	7.692308	38.461538	7.692308	5.128205	0	0	0	2.564103	0	7.692308	0	0	7.692308	0	43.589744	20.512821	0	0	2.564103	0	0	0	0	5.128205	0	0	2.564103	2.564103	0	0	28.205128	0	5.128205	20.512821	0	12.820513	25.641026	66.666667	5.128205	25.641026	0	5.128205	0	7.692308	0	7.692308	5.128205	0	0	0	0	0	0	5.128205	0	0	0	0	0	0	0	20.512821	89.74359	17.948718	94.871795	2.564103	61.538462	2.564103	2.564103	0	0	0	0	0	0	5.128205	2.564103	2.564103	61.538462	2.564103	2.564103	0	25.641026	2.564103	0	15.384615	12.820513	7.692308	0	0	0	0	0	0	0	0	0	23.076923	0	0	7.692308	0	0	0	0	0	2.564103	0	0	0	0	0	0	0	2.564103	0	0	2.564103	0	0	2.564103	0	0	0	0	0	5.128205	10.25641	0	0	2.564103	2.564103	0	0	0	0	0	0	2.564103	0	0	5.128205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.564103	0	0	148.717949	51.282051	312.820513	64.102564	128.205128	41.025641	202.564103	79.487179	30.769231	25.641026	7.692308	0	0	2.564103	15.384615	2.564103	7.692308	0	58.974359	2.564103
36945.txt	maiores_notas	70.79646	14.749263	79.646018	17.699115	5.899705	2.949853	2.949853	0	0	0	0	0	5.899705	0	0	0	5.899705	0	11.79941	2.949853	8.849558	0	11.79941	0	5.899705	8.849558	0	0	8.849558	14.749263	277.286136	171.091445	82.59587	26.548673	20.648968	5.899705	17.699115	56.047198	0	88.495575	11.79941	2.949853	29.498525	8.849558	61.946903	17.699115	26.548673	44.247788	0	20.648968	0	5.899705	20.648968	73.746313	2.949853	17.699115	64.896755	76.696165	29.498525	20.648968	5.899705	0	0	2.949853	8.849558	0	11.79941	2.949853	35.39823	5.899705	0	0	5.899705	0	0	0	2.949853	0	0	0	0	35.39823	2.949853	0	0	5.899705	0	0	0	0	2.949853	0	2.949853	0	0	2.949853	2.949853	23.59882	0	2.949853	38.348083	2.949853	2.949853	29.498525	44.247788	8.849558	14.749263	0	2.949853	0	5.899705	0	2.949853	2.949853	0	2.949853	0	0	0	0	2.949853	0	0	0	0	0	0	0	29.498525	94.39528	82.59587	91.445428	0	47.19764	0	2.949853	0	2.949853	0	0	0	0	0	0	0	47.19764	2.949853	0	0	5.899705	0	0	41.297935	2.949853	0	0	0	0	5.899705	0	0	0	0	0	5.899705	0	0	14.749263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.899705	0	2.949853	0	0	0	5.899705	23.59882	2.949853	2.949853	2.949853	2.949853	0	0	0	0	0	0	2.949853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.849558	0	0	0	176.99115	32.448378	294.985251	117.9941	109.144543	35.39823	265.486726	53.097345	23.59882	5.899705	2.949853	0	0	0	41.297935	0	5.899705	0	73.746313	8.849558
36966.txt	maiores_notas	109.540636	0	77.738516	7.067138	0	0	14.134276	3.533569	0	0	0	0	7.067138	0	0	0	7.067138	0	7.067138	0	17.667845	0	3.533569	0	0	0	0	0	0	10.600707	339.222615	176.678445	127.208481	28.268551	17.667845	7.067138	0	74.204947	7.067138	74.204947	17.667845	14.134276	81.272085	24.734982	14.134276	7.067138	38.869258	14.134276	0	3.533569	0	7.067138	3.533569	49.469965	0	14.134276	42.402827	84.805654	53.003534	21.201413	7.067138	3.533569	0	0	10.600707	3.533569	7.067138	0	45.936396	7.067138	0	0	0	0	0	0	0	0	0	0	0	42.402827	21.201413	0	0	7.067138	0	0	0	0	3.533569	0	3.533569	0	10.600707	7.067138	0	60.070671	0	0	21.201413	0	10.600707	28.268551	70.671378	14.134276	45.936396	0	7.067138	0	3.533569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113.074205	28.268551	88.339223	0	42.402827	0	7.067138	3.533569	0	0	3.533569	0	7.067138	7.067138	0	3.533569	31.80212	10.600707	0	0	17.667845	0	0	10.600707	7.067138	0	0	0	0	3.533569	0	0	0	0	0	14.134276	0	3.533569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.067138	28.268551	0	0	0	7.067138	0	0	0	0	0	0	10.600707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.600707	0	0	0	187.279152	31.80212	349.823322	60.070671	137.809187	10.600707	222.614841	74.204947	60.070671	17.667845	10.600707	0	0	0	31.80212	0	0	0	60.070671	3.533569
36976.txt	maiores_notas	49.242424	18.939394	56.818182	30.30303	0	18.939394	7.575758	0	0	0	0	0	3.787879	0	0	0	3.787879	0	3.787879	0	37.878788	0	7.575758	0	18.939394	0	0	0	0	7.575758	325.757576	200.757576	125	3.787879	3.787879	3.787879	11.363636	60.606061	7.575758	64.393939	18.939394	11.363636	37.878788	18.939394	53.030303	18.939394	30.30303	26.515152	15.151515	7.575758	0	0	30.30303	49.242424	0	15.151515	56.818182	53.030303	49.242424	49.242424	0	0	3.787879	3.787879	18.939394	0	3.787879	7.575758	45.454545	7.575758	0	3.787879	0	0	0	0	0	7.575758	0	0	0	60.606061	18.939394	0	0	0	0	7.575758	0	0	7.575758	0	0	0	7.575758	0	0	0	3.787879	0	18.939394	0	3.787879	0	87.121212	0	0	0	7.575758	0	0	3.787879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.787879	0	132.575758	22.727273	64.393939	3.787879	37.878788	3.787879	3.787879	0	3.787879	0	0	0	0	0	0	3.787879	22.727273	15.151515	0	0	37.878788	0	0	18.939394	3.787879	0	0	7.575758	0	3.787879	0	0	0	0	0	37.878788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.575758	0	3.787879	0	0	0	0	7.575758	0	0	0	3.787879	0	0	0	0	0	3.787879	3.787879	0	0	0	0	0	0	0	0	0	3.787879	0	0	0	0	0	0	0	0	0	0	0	0	0	15.151515	0	0	0	125	49.242424	333.333333	98.484848	117.424242	11.363636	219.69697	53.030303	3.787879	37.878788	7.575758	3.787879	0	0	18.939394	0	7.575758	0	22.727273	26.515152
36988.txt	maiores_notas	107.266436	6.920415	110.726644	10.380623	0	3.460208	0	0	0	0	0	0	6.920415	3.460208	0	0	3.460208	0	6.920415	0	13.84083	0	10.380623	3.460208	3.460208	0	0	0	0	17.301038	197.231834	134.948097	107.266436	31.141869	0	6.920415	3.460208	79.584775	20.761246	58.823529	20.761246	0	38.062284	6.920415	24.221453	27.681661	44.982699	41.522491	3.460208	17.301038	0	3.460208	13.84083	55.363322	0	31.141869	55.363322	93.425606	55.363322	31.141869	13.84083	0	6.920415	3.460208	17.301038	0	0	20.761246	24.221453	13.84083	0	0	13.84083	0	0	6.920415	10.380623	6.920415	3.460208	0	0	44.982699	17.301038	0	0	10.380623	0	0	0	0	6.920415	0	0	0	0	0	0	13.84083	3.460208	3.460208	38.062284	0	6.920415	24.221453	72.66436	6.920415	17.301038	0	6.920415	0	10.380623	13.84083	0	0	0	3.460208	13.84083	0	0	0	0	0	0	0	0	0	0	6.920415	10.380623	72.66436	10.380623	121.107266	3.460208	34.602076	3.460208	3.460208	10.380623	0	0	0	0	0	0	6.920415	17.301038	24.221453	3.460208	0	0	13.84083	6.920415	0	31.141869	6.920415	0	0	0	0	3.460208	0	0	0	0	0	10.380623	0	0	10.380623	0	3.460208	0	0	0	3.460208	0	0	0	0	0	0	3.460208	3.460208	0	0	0	0	0	17.301038	0	0	0	0	0	0	13.84083	0	0	3.460208	0	3.460208	0	0	0	0	3.460208	34.602076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.460208	0	0	0	224.913495	44.982699	301.038062	96.885813	148.788927	44.982699	204.152249	69.204152	27.681661	13.84083	38.062284	0	0	6.920415	38.062284	6.920415	20.761246	13.84083	69.204152	3.460208
37015.txt	maiores_notas	125	9.868421	39.473684	9.868421	9.868421	23.026316	3.289474	0	0	0	0	0	9.868421	3.289474	3.289474	3.289474	3.289474	0	6.578947	6.578947	29.605263	0	9.868421	0	26.315789	3.289474	0	0	3.289474	19.736842	269.736842	125	131.578947	42.763158	9.868421	3.289474	0	23.026316	0	19.736842	32.894737	3.289474	75.657895	9.868421	46.052632	13.157895	29.605263	42.763158	3.289474	0	0	9.868421	9.868421	62.5	0	6.578947	36.184211	101.973684	52.631579	26.315789	0	6.578947	0	3.289474	9.868421	0	0	3.289474	62.5	0	0	0	0	0	3.289474	0	0	0	3.289474	0	0	72.368421	13.157895	3.289474	0	3.289474	0	0	0	0	0	0	0	13.157895	0	0	0	42.763158	3.289474	0	36.184211	3.289474	3.289474	29.605263	92.105263	16.447368	26.315789	0	0	0	13.157895	3.289474	9.868421	6.578947	0	6.578947	0	3.289474	3.289474	0	6.578947	0	0	3.289474	0	3.289474	0	0	6.578947	92.105263	3.289474	42.763158	0	55.921053	0	9.868421	3.289474	0	0	0	0	0	3.289474	3.289474	6.578947	29.605263	13.157895	0	0	29.605263	3.289474	0	36.184211	3.289474	0	0	0	0	6.578947	0	0	0	0	0	13.157895	0	0	0	0	0	3.289474	0	0	0	0	0	0	0	0	0	3.289474	0	0	0	3.289474	3.289474	0	3.289474	0	6.578947	0	0	0	0	13.157895	0	0	0	9.868421	0	0	0	0	0	0	9.868421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	174.342105	52.631579	289.473684	85.526316	161.184211	46.052632	138.157895	78.947368	46.052632	29.605263	9.868421	0	0	3.289474	36.184211	9.868421	6.578947	9.868421	69.078947	0
37102.txt	maiores_notas	112.391931	14.409222	57.636888	5.763689	17.291066	11.527378	0	0	0	0	0	0	0	0	0	0	0	0	5.763689	8.645533	23.054755	0	8.645533	0	14.409222	0	0	0	0	14.409222	273.775216	115.273775	103.746398	54.755043	5.763689	0	17.291066	46.10951	2.881844	40.345821	5.763689	14.409222	72.04611	11.527378	31.700288	8.645533	25.936599	14.409222	8.645533	2.881844	0	0	17.291066	28.818444	0	8.645533	40.345821	135.446686	63.400576	23.054755	8.645533	11.527378	2.881844	8.645533	11.527378	5.763689	8.645533	20.172911	83.573487	5.763689	0	2.881844	2.881844	2.881844	0	0	2.881844	11.527378	5.763689	2.881844	0	77.809798	20.172911	5.763689	0	2.881844	0	0	0	0	2.881844	0	0	0	20.172911	5.763689	0	28.818444	0	2.881844	51.873199	2.881844	23.054755	17.291066	106.628242	0	28.818444	0	25.936599	0	2.881844	11.527378	0	8.645533	0	5.763689	8.645533	0	0	0	5.763689	2.881844	0	0	0	2.881844	0	8.645533	11.527378	83.573487	8.645533	57.636888	0	34.582133	5.763689	5.763689	0	0	0	2.881844	0	0	2.881844	5.763689	5.763689	31.700288	2.881844	0	0	23.054755	5.763689	0	31.700288	20.172911	0	2.881844	5.763689	0	0	0	0	0	0	0	17.291066	5.763689	0	2.881844	0	0	2.881844	0	0	0	2.881844	0	0	0	0	0	5.763689	0	0	0	0	0	0	17.291066	0	0	0	0	0	2.881844	20.172911	0	0	0	0	0	0	0	0	0	0	5.763689	0	0	5.763689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	184.43804	43.227666	288.184438	54.755043	201.729107	48.991354	149.855908	63.400576	28.818444	23.054755	11.527378	0	0	5.763689	51.873199	5.763689	20.172911	11.527378	92.21902	5.763689
37126.txt	maiores_notas	80.495356	18.575851	24.767802	6.19195	37.151703	9.287926	3.095975	0	0	0	0	24.767802	9.287926	9.287926	6.19195	3.095975	3.095975	0	9.287926	6.19195	18.575851	6.19195	18.575851	0	15.479876	27.863777	9.287926	0	18.575851	37.151703	179.566563	86.687307	92.879257	24.767802	0	0	12.383901	9.287926	21.671827	21.671827	15.479876	0	68.111455	0	15.479876	24.767802	6.19195	18.575851	0	0	6.19195	0	6.19195	18.575851	0	6.19195	15.479876	167.182663	71.20743	34.055728	24.767802	12.383901	12.383901	9.287926	6.19195	6.19195	15.479876	3.095975	80.495356	15.479876	3.095975	15.479876	12.383901	3.095975	0	0	0	0	0	3.095975	0	89.783282	37.151703	18.575851	0	9.287926	6.19195	0	3.095975	0	3.095975	0	3.095975	0	21.671827	6.19195	0	6.19195	0	6.19195	27.863777	6.19195	40.247678	18.575851	154.798762	0	6.19195	0	15.479876	0	15.479876	9.287926	6.19195	27.863777	0	3.095975	3.095975	0	0	0	27.863777	0	0	0	0	0	6.19195	6.19195	3.095975	80.495356	6.19195	24.767802	0	21.671827	0	12.383901	3.095975	0	0	6.19195	0	0	0	9.287926	9.287926	15.479876	15.479876	0	0	18.575851	9.287926	9.287926	30.959752	30.959752	0	3.095975	24.767802	0	3.095975	0	0	6.19195	0	0	9.287926	9.287926	0	3.095975	0	0	6.19195	0	0	0	0	0	0	0	0	0	6.19195	0	0	0	0	0	3.095975	3.095975	0	0	0	0	0	0	46.439628	0	0	6.19195	3.095975	0	0	0	0	0	0	15.479876	0	0	0	0	3.095975	9.287926	0	0	0	0	0	0	0	0	3.095975	0	0	0	0	0	0	0	0	0	0	0	0	123.839009	92.879257	216.718266	49.535604	247.678019	83.591331	111.455108	61.919505	6.19195	18.575851	12.383901	9.287926	3.095975	9.287926	34.055728	9.287926	3.095975	6.19195	92.879257	24.767802
37193.txt	maiores_notas	106.824926	8.902077	74.183976	11.869436	11.869436	2.967359	11.869436	0	0	0	0	0	11.869436	2.967359	2.967359	2.967359	2.967359	0	8.902077	8.902077	11.869436	0	8.902077	0	11.869436	2.967359	0	0	2.967359	5.934718	258.160237	112.759644	77.151335	20.771513	8.902077	0	14.836795	38.575668	2.967359	14.836795	2.967359	2.967359	80.118694	0	65.281899	20.771513	35.608309	29.673591	0	20.771513	2.967359	0	2.967359	65.281899	2.967359	23.738872	62.31454	80.118694	41.543027	23.738872	11.869436	11.869436	5.934718	0	0	2.967359	2.967359	11.869436	29.673591	2.967359	0	8.902077	11.869436	0	0	2.967359	5.934718	0	2.967359	2.967359	2.967359	77.151335	14.836795	0	0	0	0	0	0	0	0	0	0	5.934718	2.967359	0	0	14.836795	5.934718	14.836795	26.706231	0	8.902077	23.738872	91.988131	2.967359	11.869436	0	5.934718	0	0	2.967359	5.934718	5.934718	0	2.967359	2.967359	0	0	0	5.934718	0	0	0	0	0	0	0	5.934718	62.31454	38.575668	86.053412	0	32.64095	2.967359	14.836795	2.967359	2.967359	0	2.967359	0	0	2.967359	20.771513	5.934718	29.673591	14.836795	2.967359	0	11.869436	20.771513	0	23.738872	8.902077	0	0	0	0	11.869436	0	0	0	0	0	5.934718	2.967359	0	0	0	2.967359	8.902077	0	0	0	5.934718	0	0	2.967359	0	0	20.771513	0	0	0	0	0	0	5.934718	0	0	0	0	0	2.967359	17.804154	0	0	5.934718	5.934718	0	0	0	0	0	0	5.934718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.934718	0	0	0	115.727003	44.510386	264.094955	91.988131	148.367953	29.673591	181.008902	91.988131	17.804154	11.869436	5.934718	0	0	20.771513	23.738872	20.771513	11.869436	2.967359	59.347181	5.934718
37284.txt	maiores_notas	90.909091	6.269592	72.100313	25.07837	3.134796	9.404389	3.134796	6.269592	0	0	0	0	34.482759	0	0	0	9.404389	0	9.404389	0	0	6.269592	6.269592	0	15.673981	3.134796	0	0	3.134796	15.673981	247.648903	156.739812	50.15674	18.808777	15.673981	3.134796	28.213166	59.561129	9.404389	43.887147	15.673981	3.134796	43.887147	15.673981	50.15674	37.617555	50.15674	47.021944	3.134796	9.404389	12.539185	18.808777	12.539185	87.774295	0	21.943574	62.695925	47.021944	43.887147	40.752351	9.404389	9.404389	12.539185	0	9.404389	6.269592	0	0	12.539185	21.943574	0	9.404389	0	0	0	0	0	0	0	0	0	50.15674	6.269592	6.269592	0	0	0	0	0	0	3.134796	3.134796	6.269592	0	0	0	0	0	18.808777	21.943574	21.943574	3.134796	15.673981	18.808777	59.561129	0	0	0	18.808777	0	18.808777	25.07837	6.269592	12.539185	3.134796	3.134796	12.539185	0	3.134796	0	12.539185	0	3.134796	3.134796	0	0	0	12.539185	18.808777	97.178683	31.347962	72.100313	0	28.213166	0	6.269592	6.269592	3.134796	0	0	0	0	0	12.539185	6.269592	28.213166	3.134796	3.134796	0	0	12.539185	6.269592	25.07837	15.673981	6.269592	0	0	21.943574	34.482759	0	0	0	0	0	0	0	0	6.269592	0	3.134796	6.269592	0	0	12.539185	0	0	0	3.134796	0	0	9.404389	3.134796	0	0	0	0	6.269592	0	0	6.269592	0	0	0	6.269592	12.539185	0	0	6.269592	28.213166	0	0	0	0	0	6.269592	15.673981	0	0	0	0	0	0	0	0	0	6.269592	0	0	0	0	0	0	0	0	0	0	0	0	0	3.134796	0	0	0	97.178683	90.909091	269.592476	137.931034	119.122257	100.31348	194.357367	65.830721	18.808777	0	21.943574	6.269592	0	12.539185	28.213166	21.943574	0	18.808777	59.561129	3.134796
37293.txt	maiores_notas	45.833333	29.166667	25	0	25	29.166667	4.166667	0	0	0	0	4.166667	25	4.166667	8.333333	12.5	8.333333	0	4.166667	16.666667	16.666667	0	16.666667	0	29.166667	12.5	0	0	12.5	25	233.333333	87.5	91.666667	75	8.333333	8.333333	8.333333	12.5	0	16.666667	12.5	0	66.666667	0	33.333333	29.166667	4.166667	16.666667	8.333333	4.166667	0	0	12.5	25	4.166667	0	37.5	129.166667	50	25	41.666667	20.833333	0	4.166667	8.333333	8.333333	4.166667	12.5	58.333333	8.333333	0	0	16.666667	20.833333	4.166667	0	0	8.333333	4.166667	0	0	50	37.5	12.5	4.166667	0	0	0	0	0	12.5	8.333333	0	0	20.833333	0	0	4.166667	4.166667	0	45.833333	8.333333	20.833333	20.833333	104.166667	0	4.166667	0	8.333333	0	12.5	12.5	0	4.166667	0	4.166667	8.333333	0	0	0	4.166667	0	0	0	0	0	0	8.333333	8.333333	87.5	12.5	25	0	50	0	0	0	0	0	8.333333	0	8.333333	0	20.833333	4.166667	25	25	0	0	16.666667	20.833333	0	45.833333	20.833333	0	0	29.166667	0	4.166667	0	0	0	0	0	8.333333	8.333333	0	4.166667	0	8.333333	4.166667	0	0	0	0	0	0	0	0	0	8.333333	12.5	0	0	4.166667	4.166667	0	8.333333	0	4.166667	0	0	0	4.166667	25	0	0	12.5	12.5	0	0	0	0	0	0	8.333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.333333	0	0	0	75	79.166667	258.333333	66.666667	212.5	45.833333	129.166667	91.666667	8.333333	16.666667	8.333333	0	0	20.833333	45.833333	20.833333	12.5	8.333333	87.5	37.5
